myv_van_id,age_combined,gender_combined,ethnicity_combined,zip,registration_date,van_precinct_name,state_house_district_latest,state_senate_district_latest,us_cong_district_latest
4358364,35,F,B,75134,2004-02-11,3802,109,023,030
21566637,68,F,B,75134,2014-02-21,3802,109,023,030
38428479,31,F,H,75134,2016-08-19,3802,109,023,030
3750431,40,F,B,75134,1996-11-01,3802,109,023,030
20085093,36,F,B,75134,2009-07-19,3802,109,023,030
4370602,60,F,B,75146,2004-09-12,3802,109,023,030
3302864,83,F,B,75134,1976-03-31,3802,109,023,030
3781295,41,F,B,75134,1999-03-18,3802,109,023,030
4007627,41,F,B,75134,1999-03-31,3803,109,023,030
39586081,19,F,B,75134,2017-08-28,3803,109,023,030
37978053,44,F,A,75134,2015-11-26,3803,109,023,030
4359631,36,F,B,75134,2004-07-03,3803,109,023,030
20025874,34,F,W,75134,2008-10-15,3803,109,023,030
3963092,44,F,B,75134,2001-03-09,3803,109,023,030
2142121,50,F,B,75134,1997-11-04,3803,109,023,030
4105732,51,F,B,75134,1999-10-15,3803,109,023,030
37978066,40,F,B,75134,2015-10-03,3803,109,023,030
13259954,43,F,B,75134,1994-04-08,3803,109,023,030
3535869,62,F,B,75134,1976-05-01,3803,109,023,030
3730455,72,F,B,75134,1994-12-06,3803,109,023,030
3841031,64,F,B,75134,1996-11-04,3803,109,023,030
21557221,40,F,W,75134,2018-07-01,3803,109,023,030
20219800,71,F,B,75134,2008-04-17,3803,109,023,030
20300144,57,F,B,75146,2008-10-06,3803,109,023,030
17506332,41,F,B,75134,2014-07-16,3803,109,023,030
39344037,47,F,B,75254,2016-12-25,3805,109,023,030
3537060,69,F,B,75146,1978-10-31,3805,109,023,030
39873098,19,F,B,75146,2017-11-23,3805,109,023,030
4053509,34,F,B,75146,2003-10-02,3805,109,023,030
38428657,21,F,H,75146,2016-08-12,3805,109,023,030
39211373,40,F,B,75146,2018-11-06,3805,109,023,030
3568310,52,F,B,75146,1991-09-09,3805,109,023,030
3347088,67,F,B,75146,1978-10-01,3805,109,023,030
2137335,59,F,B,75146,1995-01-13,3805,109,023,030
40420957,18,F,,75146,2018-07-22,3805,109,023,030
4534537,40,F,H,75146,2005-09-11,3805,109,023,030
16356673,65,F,B,75146,1984-08-26,3805,109,023,030
31831103,27,F,H,75146,2012-10-29,3805,109,023,030
39873071,19,F,B,75146,2018-01-26,3805,109,023,030
16877023,33,F,B,75146,2009-03-15,3805,109,023,030
3632702,44,F,B,75146,1995-07-24,3805,109,023,030
3243627,72,F,B,75146,1980-05-01,3805,109,023,030
40411109,20,F,,75146,2018-02-21,3805,109,023,030
3619647,54,F,B,75146,1995-03-05,3805,109,023,030
20614713,30,F,B,75146,2010-03-23,3805,109,023,030
3457224,60,F,B,75146,1984-02-23,3805,109,023,030
3693080,40,F,B,75146,1996-06-21,3805,109,023,030
38432310,38,F,B,75146,2016-04-15,3805,109,023,030
20826391,27,F,B,75146,2010-11-29,3805,109,023,030
29032015,26,F,B,75146,2011-11-19,3805,109,023,030
3632465,44,F,W,75146,1995-06-01,3805,109,023,030
4012879,42,F,W,75146,2001-03-17,3805,109,023,030
4001249,51,F,B,75146,2000-11-07,3806,109,023,030
40916010,19,F,,75146,2018-11-06,3806,109,023,030
39586175,57,F,B,75146,2017-06-11,3806,109,023,030
3699184,55,F,B,75146,1992-11-03,3806,109,023,030
3548034,80,F,B,75146,1980-05-31,3807,109,023,030
38785755,20,F,B,75146,2016-08-27,3807,109,023,030
31828641,25,F,B,75146,2012-10-07,3807,109,023,030
3413430,69,F,W,75146,1987-05-01,3807,109,023,030
20058068,47,F,B,75146,2008-07-24,3807,109,023,030
3771961,51,F,B,75146,1999-09-04,3807,109,023,030
13220102,43,F,B,75146,1997-12-18,3807,109,023,030
40812613,42,F,W,75146,2018-11-04,3807,109,023,030
33263807,23,F,B,75146,2015-08-31,3807,109,023,030
3628780,50,F,B,75146,1992-10-18,3807,109,023,030
3973150,64,F,W,75146,2002-01-01,3807,109,023,030
4179489,44,F,B,75146,2004-06-09,3807,109,023,030
3764054,43,F,H,75146,1995-01-22,3808,109,023,030
31827632,30,F,W,75146,2012-09-08,3808,109,023,030
37970013,37,F,W,75146,2016-01-17,3808,109,023,030
3734841,43,F,B,75146,1993-08-18,3808,109,023,030
8592276,40,F,H,75146,1996-11-03,3808,109,023,030
20156771,52,F,B,75146,2008-05-05,3808,109,023,030
38432398,20,F,B,75146,2016-07-14,3808,109,023,030
39586263,19,F,H,75146,2017-08-09,3808,109,023,030
37978240,70,F,W,75146,2015-09-12,3808,109,023,030
3520951,59,F,B,75146,1992-10-09,3808,109,023,030
17251237,56,F,W,75146,2017-05-28,3808,109,023,030
20586225,61,F,W,75146,2010-04-26,3808,109,023,030
20083749,50,F,W,75146,2008-04-19,3808,109,023,030
11934357,32,F,B,75146,2018-11-06,3808,109,023,030
4225657,58,F,W,75146,2002-11-08,3808,109,023,030
31327528,24,F,H,75146,2012-07-20,3808,109,023,030
39341028,48,F,W,75146,2016-12-25,3808,109,023,030
3372585,68,F,B,75146,1988-05-28,3808,109,023,030
29076722,41,F,H,75146,2012-01-11,3808,109,023,030
3359693,66,F,B,75146,1978-10-01,3808,109,023,030
38432395,39,F,B,75146,2016-04-09,3808,109,023,030
4067153,46,F,B,75146,2001-08-05,3808,109,023,030
39873167,19,F,H,75146,2017-10-30,3809,109,023,030
3759542,60,F,B,75154,1998-11-14,3900,109,023,030
32764729,23,F,B,75154,2014-03-01,3900,109,023,030
3814418,46,F,B,75154,1990-08-12,3900,109,023,030
4177477,44,F,W,75154,2003-09-13,3900,109,023,030
20117283,33,F,B,75154,2014-11-29,3900,109,023,030
32359158,65,F,B,75154,2013-08-06,3900,109,023,030
3293143,78,F,W,75154,1983-06-10,3900,109,023,030
13562283,32,F,B,75154,2006-11-07,3900,109,023,030
4508399,72,F,B,75154,2006-04-14,3900,109,023,030
31822267,47,F,B,75115,2012-11-06,3900,109,023,030
354904,37,F,B,75154,2006-06-07,3900,109,023,030
2407849,33,F,H,75154,2004-09-15,3900,109,023,030
13848956,42,F,B,75154,2016-11-02,3900,109,023,030
3918598,42,F,B,75115,2000-05-10,3900,109,023,030
31511553,61,F,B,75154,2012-10-25,3900,109,023,030
13275388,44,F,B,75154,2001-02-04,3900,109,023,030
19879772,37,F,B,75154,2016-12-01,3900,109,023,030
39586330,36,F,B,75154,2017-07-16,3900,109,023,030
4294670,49,F,B,75154,2003-08-31,3900,109,023,030
3582118,51,F,B,75154,1988-04-15,3900,109,023,030
39044350,65,F,B,75154,2016-11-08,3900,109,023,030
3344101,75,F,B,75154,1976-03-31,3900,109,023,030
3960143,44,F,B,75154,2000-03-23,3900,109,023,030
3582897,48,F,B,75154,1988-11-01,3900,109,023,030
11537243,43,F,B,75154,2008-11-04,3900,109,023,030
4103080,82,F,B,75154,2001-09-26,3900,109,023,030
38201877,21,F,W,75154,2016-01-22,3900,109,023,030
3987612,69,F,B,75154,1998-11-06,3900,109,023,030
39873234,19,F,B,75154,2017-10-20,3900,109,023,030
19974079,27,F,B,75154,2018-10-20,3900,109,023,030
39873255,47,F,B,75115,2017-11-22,3900,109,023,030
32632682,23,F,B,75115,2013-12-08,3900,109,023,030
39586414,57,F,W,75159,2017-09-07,3920,113,002,005
4006110,75,F,B,75159,1998-05-10,3920,113,002,005
2349691,68,F,W,75159,2004-10-30,3920,113,002,005
2170699,53,F,B,75159,2001-09-30,3920,113,002,005
4407651,46,F,H,75159,2005-07-16,3920,113,002,005
39341160,20,F,B,75159,2016-12-25,3920,113,002,005
4348739,69,F,W,75159,2005-04-02,3920,113,002,005
31828965,62,F,W,75159,2012-12-04,3920,113,002,005
37688249,38,F,H,75159,2015-07-31,3921,113,002,005
39876915,20,F,W,75159,2017-11-16,3921,113,002,005
40063676,18,F,,75159,2018-05-02,3921,113,002,005
3698098,59,F,W,75159,1992-10-09,3921,113,002,005
38201930,20,F,B,75159,2016-03-10,3921,113,002,005
31896318,36,F,W,75159,2018-08-09,3921,113,002,005
3917907,37,F,W,75159,2000-02-04,3921,113,002,005
13677472,66,F,W,75159,2018-08-12,3921,113,002,005
32359256,33,F,H,75159,2013-04-12,3921,113,002,005
3996831,61,F,W,75159,1999-01-30,3921,113,002,005
37320437,28,F,W,75159,2016-08-03,3921,113,002,005
15185203,53,F,B,75159,2008-04-07,3921,113,002,005
3483957,82,F,W,75159,1992-10-23,3921,113,002,005
20777182,26,F,W,75159,2010-10-30,3921,113,002,005
38201919,24,F,H,75159,2016-02-24,3921,113,002,005
31347867,54,F,B,75159,2012-07-06,3921,113,002,005
40450801,37,F,,75159,2018-05-05,3921,113,002,005
3522867,42,F,W,75159,1994-02-12,3921,113,002,005
24102323,30,F,H,75159,2015-09-23,3921,113,002,005
3386817,85,F,W,75159,1978-08-31,3921,113,002,005
3410403,72,F,W,75159,1980-12-01,3921,113,002,005
31359181,24,F,H,75159,2012-09-20,3921,113,002,005
38201965,55,F,W,75159,2016-03-10,3921,113,002,005
39044468,20,F,H,75159,2016-11-06,3921,113,002,005
3792387,65,F,W,75159,1999-04-14,3921,113,002,005
3754166,53,F,W,75159,1995-09-17,3921,113,002,005
31829028,38,F,B,75159,2012-10-20,3921,113,002,005
2352503,72,F,W,75172,2005-08-03,3940,109,023,030
3463659,68,F,B,75172,1992-10-29,3940,109,023,030
4507219,61,F,B,75172,2005-11-08,3940,109,023,030
3495498,52,F,B,75172,1984-06-18,3940,109,023,030
4328745,53,F,B,75172,2010-05-06,3940,109,023,030
37684591,22,F,H,75125,2015-03-09,3940,109,023,030
41209999,40,F,,75146,2019-03-16,3940,109,023,030
3578622,87,F,H,75172,1982-04-02,3940,109,023,030
3476921,70,F,B,75172,1982-04-02,3940,109,023,030
40998583,18,F,,75172,2018-12-11,3940,109,023,030
3774536,54,F,W,75172,1995-03-29,3940,109,023,030
2160735,66,F,W,75172,1997-04-03,3940,109,023,030
37143835,37,F,B,75141,2014-07-18,3940,109,023,030
37948253,21,F,H,75172,2015-09-13,3940,109,023,030
3670135,43,F,B,75172,1993-11-28,3940,109,023,030
4339828,55,F,B,75172,2005-11-08,3940,109,023,030
36959537,32,F,W,75146,2014-05-27,3940,109,023,030
3448950,74,F,B,75141,1980-03-31,3950,109,023,030
35244638,28,F,H,75141,2017-03-30,3950,109,023,030
3228329,67,F,W,75141,1976-03-31,3950,109,023,030
3222974,69,F,B,75141,1982-03-11,3950,109,023,030
33183080,35,F,B,75141,2014-11-26,3950,109,023,030
3431584,54,F,B,75141,1988-03-05,3950,109,023,030
37392670,21,F,B,75141,2015-01-09,3950,109,023,030
37501809,69,F,W,75220,2015-01-01,4000,103,016,024
17571858,29,F,B,75220,2007-06-23,4000,103,016,024
37948327,25,F,B,75220,2015-09-27,4000,103,016,024
3880470,61,F,W,75229,2000-12-20,4001,103,016,033
39048323,26,F,H,75229,2016-11-08,4001,103,016,033
37675408,35,F,H,75229,2015-06-27,4001,103,016,033
3969830,41,F,W,75229,2000-10-15,4001,103,016,033
32359468,41,F,H,75229,2013-07-10,4001,103,016,033
20157863,28,F,W,75229,2008-07-30,4001,103,016,033
40801914,21,F,,75229,2018-10-30,4001,103,016,033
3272780,90,F,W,75229,1976-03-31,4002,114,016,024
21600904,81,F,B,75229,2014-03-31,4002,114,016,024
23182999,31,F,W,75229,2012-11-02,4002,114,016,024
36913576,22,F,,75229,2018-11-02,4004,103,016,024
36288211,47,F,H,75229,2015-10-28,4004,103,016,024
4421631,37,F,H,75229,2004-11-02,4004,103,016,024
38436608,26,F,H,75229,2016-07-17,4004,103,016,024
20114747,28,F,H,75234,2008-08-25,4005,115,016,024
39048460,58,F,W,75234,2016-12-08,4005,115,016,024
37684728,21,F,H,75234,2015-05-08,4005,115,016,024
3765817,48,F,H,75234,2000-10-25,4005,115,016,024
21639276,54,F,W,75229,2013-03-11,4006,114,016,024
37282068,26,F,W,75229,2014-10-18,4006,114,016,024
20058112,55,F,W,75229,2008-11-23,4006,114,016,024
37749589,22,F,H,75229,2017-12-20,4006,114,016,024
3233569,59,F,W,75229,1980-12-01,4006,114,016,024
29225483,36,F,W,75220,2012-05-24,4008,103,016,033
7520122,64,F,W,75220,2006-10-14,4008,103,016,033
29035507,60,F,H,75220,2011-11-21,4008,103,016,033
40061255,18,F,,75220,2018-04-04,4008,103,016,033
37684760,42,F,H,75220,2015-07-10,4008,103,016,033
39574685,27,F,H,75220,2017-06-01,4008,103,016,033
40812827,44,F,,75220,2018-11-06,4008,103,016,033
1942516,84,F,W,75220,1976-03-31,4009,103,016,033
4447492,62,F,W,75220,2005-10-21,4009,103,016,033
3919397,37,F,W,75220,2000-09-15,4009,103,016,033
4232449,71,F,H,75220,2004-11-01,4009,103,016,033
20158861,63,F,H,75220,2009-04-17,4009,103,016,033
3923147,39,F,B,75220,2007-10-28,4009,103,016,033
15552897,41,F,H,75220,2008-11-02,4009,103,016,033
2348216,40,F,W,75220,2004-08-25,4010,114,016,024
41205815,18,F,,75220,2019-02-23,4010,114,016,024
3507365,57,F,W,75220,1985-05-22,4010,114,016,024
37954057,26,F,W,75220,2015-10-21,4010,114,016,024
39574610,30,F,W,75220,2017-06-18,4010,114,016,024
2943513,32,F,W,75220,2018-05-14,4010,114,016,024
39877267,19,F,W,75220,2017-12-28,4010,114,016,024
39344515,65,F,H,75220,2016-12-25,4011,103,016,033
18587086,62,F,W,75220,2008-04-26,4011,103,016,033
4182472,32,F,W,75220,2004-11-02,4013,114,016,024
17779726,31,F,W,75220,2011-02-05,4013,114,016,024
40043711,30,F,W,75220,2018-11-01,4013,114,016,024
13539107,42,F,W,75220,2000-10-23,4013,114,016,024
41200487,48,F,,75209,2019-03-28,4014,108,016,032
1833971,37,F,W,75209,2010-11-25,4014,108,016,032
6865861,61,F,W,75209,2013-06-20,4014,108,016,032
3480533,49,F,W,75209,1988-08-24,4014,108,016,032
3380371,79,F,W,75209,1980-10-31,4014,108,016,032
3815706,65,F,W,75209,1992-05-04,4014,108,016,032
20156042,31,F,W,75209,2008-09-22,4014,108,016,032
1990988,80,F,W,75209,1976-03-31,4014,108,016,032
38439918,37,F,W,75209,2016-04-21,4015,103,023,030
3435729,86,F,B,75209,1976-03-31,4015,103,023,030
38786286,32,F,N,75209,2016-09-03,4015,103,023,030
41244478,17,F,,75209,2019-05-03,4015,103,023,030
3589616,50,F,B,75209,1992-09-28,4015,103,023,030
32373285,23,F,H,75209,2018-07-28,4015,103,023,030
37282348,22,F,H,75209,2014-10-15,4016,103,023,030
17667504,40,F,W,75209,2010-04-17,4016,103,023,030
31878339,26,F,W,75209,2016-09-16,4016,103,023,030
40812710,21,F,,75209,2018-10-31,4016,103,023,030
4335907,71,F,B,75209,2004-10-15,4016,103,023,030
3626521,47,F,B,75209,1990-02-09,4016,103,023,030
32268590,25,F,B,75209,2014-10-26,4016,103,023,030
39590537,27,F,W,75209,2017-07-28,4016,103,023,030
40649507,25,F,,75209,2018-10-07,4016,103,023,030
3213143,91,F,B,75209,1976-03-31,4016,103,023,030
3647617,48,F,W,75209,1992-06-12,4017,103,023,030
3858841,42,F,A,75209,1995-02-08,4017,103,023,030
3627171,46,F,W,75209,1990-12-01,4018,103,016,032
23354197,37,F,W,75209,2013-10-17,4018,103,016,032
38296686,26,F,W,75235,2018-11-02,4019,103,023,030
3421579,98,F,B,75235,1984-10-04,4019,103,023,030
3589520,73,F,B,75247,1992-09-14,4019,103,023,030
39590601,39,F,B,75235,2017-04-30,4019,103,023,030
39881475,19,F,H,75235,2017-10-20,4019,103,023,030
37969992,29,F,B,75235,2015-11-23,4019,103,023,030
32329904,23,F,A,75235,2018-09-04,4019,103,023,030
3419778,96,F,B,75235,1980-12-31,4019,103,023,030
40925336,31,F,,75235,2018-11-06,4019,103,023,030
20134835,55,F,A,75235,2008-08-18,4020,103,023,032
32113388,28,F,W,75235,2018-11-06,4020,103,023,032
39450919,23,F,W,75209,2018-07-21,4020,103,023,032
3499812,47,F,H,75235,1991-07-04,4020,103,023,032
37598966,24,F,H,75219,2019-02-23,4021,103,023,032
3756147,57,F,H,75235,1996-10-09,4021,103,023,032
20763104,46,F,W,75235,2010-08-22,4021,103,023,032
20436230,27,F,B,75219,2010-02-03,4021,103,023,032
5174365,60,F,W,75219,2012-09-28,4021,103,023,032
37213836,29,F,W,75219,2014-08-02,4021,103,023,032
37952983,26,F,W,75219,2015-11-03,4021,103,023,032
4169335,58,F,W,75235,2003-05-01,4021,103,023,032
4222909,67,F,H,75219,2004-10-16,4022,103,023,030
37387806,60,F,H,75219,2014-11-26,4022,103,023,030
31830156,31,F,W,75235,2012-12-28,4022,103,023,030
37953038,25,F,W,75235,2015-10-21,4022,103,023,030
40469424,28,F,,75235,2018-07-04,4022,103,023,030
20929045,26,F,W,75235,2016-11-08,4022,103,023,030
40642164,26,F,,75235,2018-09-30,4022,103,023,030
29246797,30,F,B,75235,2012-06-20,4022,103,023,030
3623422,46,F,B,75212,1997-03-26,4024,100,023,030
4286103,34,F,B,75212,2002-09-18,4024,100,023,030
3854469,57,F,B,75212,1991-12-14,4024,100,023,030
32766292,30,F,B,75212,2014-03-14,4024,100,023,030
4233748,31,F,B,75212,2005-04-29,4024,100,023,030
20587352,27,F,W,75212,2016-01-16,4024,100,023,030
4252638,33,F,B,75212,2016-11-08,4024,100,023,030
3586293,76,F,B,75212,1988-05-14,4024,100,023,030
4294515,33,F,B,75212,2003-08-04,4024,100,023,030
4309462,31,F,B,75212,2005-12-25,4024,100,023,030
3795756,64,F,B,75212,1992-07-12,4024,100,023,030
3682647,62,F,H,75212,1996-08-28,4025,103,023,033
3625199,54,F,H,75212,1988-03-08,4026,103,023,033
13447189,37,F,H,75212,2000-02-07,4026,103,023,033
4099783,46,F,H,75212,2000-09-29,4026,103,023,033
40388358,18,F,,75212,2018-04-21,4026,103,023,033
4326998,33,F,H,75212,2004-10-15,4026,103,023,033
4414668,34,F,H,75212,2002-10-28,4026,103,023,033
4535891,36,F,H,75212,2006-03-26,4027,103,023,033
41322214,57,F,,75212,2019-05-01,4027,103,023,033
37688769,24,F,H,75212,2015-05-06,4028,100,023,033
32360201,51,F,B,75212,2013-09-04,4028,100,023,033
3558955,52,F,B,75212,1984-06-13,4028,100,023,033
3292258,88,F,B,75212,1980-12-01,4028,100,023,033
3715685,46,F,B,75212,1991-06-13,4028,100,023,033
36959943,23,F,B,75212,2014-03-30,4028,100,023,033
36247442,21,F,W,75212,2016-01-15,4028,100,023,033
39055002,26,F,H,75212,2016-11-08,4031,100,023,033
3482284,63,F,B,75212,1990-12-27,4031,100,023,033
19588599,36,F,B,75212,2008-11-05,4031,100,023,033
3937705,44,F,B,75212,1998-12-03,4031,100,023,033
40388512,18,F,,75212,2018-05-04,4031,100,023,033
4023705,57,F,W,75212,2003-03-04,4031,100,023,033
3494601,63,F,B,75212,1982-12-15,4031,100,023,033
4535898,56,F,H,75212,2006-03-31,4031,100,023,033
13220803,31,F,B,75219,2006-08-09,4032,103,023,030
10811150,33,F,W,75219,2008-11-04,4032,103,023,030
8633736,56,F,W,75219,2016-11-08,4032,103,023,030
38443185,36,F,H,75219,2016-06-01,4032,103,023,030
40574465,39,F,,75219,2018-09-08,4032,103,023,030
41209619,24,F,,75219,2019-03-10,4032,103,023,030
40903850,24,F,,75219,2018-11-06,4032,103,023,030
19808538,28,F,W,75219,2016-11-08,4032,103,023,030
20835753,26,F,W,75207,2018-02-08,4033,100,023,030
40918287,24,F,,75207,2018-11-06,4033,100,023,030
4023155,41,F,B,75207,2008-11-21,4033,100,023,030
31876257,29,F,W,75207,2018-02-14,4033,100,023,030
41224415,29,F,,75207,2019-03-22,4033,100,023,030
4663833,33,F,W,75207,2015-06-25,4033,100,023,030
37956888,29,F,W,75207,2016-01-08,4033,100,023,030
40569737,24,F,,75207,2018-08-12,4033,100,023,030
92790,58,F,W,75207,2017-03-19,4033,100,023,030
40794503,33,F,B,75207,2018-10-27,4033,100,023,030
41205889,29,F,,75207,2019-02-17,4033,100,023,030
41223448,31,F,,75224,2019-04-07,4035,104,023,030
3602679,71,F,B,75224,2012-11-03,4035,104,023,030
38443236,31,F,W,75224,2016-08-04,4035,104,023,030
3699610,60,F,B,75224,1993-06-10,4035,104,023,030
3402724,65,F,H,75224,1984-05-29,4036,104,023,033
3943325,43,F,B,75224,2016-04-18,4037,104,023,033
4414651,37,F,B,75216,2002-10-25,4038,100,023,030
4220143,33,F,B,75216,2004-02-20,4038,100,023,030
39348576,36,F,B,75216,2016-12-08,4038,100,023,030
19588579,28,F,W,75216,2008-10-11,4038,100,023,030
4215214,55,F,H,75224,2002-03-12,4038,100,023,030
3093984,75,F,B,75216,1976-03-31,4038,100,023,030
17375415,29,F,W,75216,2007-08-05,4038,100,023,030
38443375,21,F,H,75216,2016-05-08,4038,100,023,030
3573696,82,F,B,75216,1995-09-09,4039,110,023,030
2162298,43,F,B,75216,1998-05-27,4039,110,023,030
3370302,61,F,B,75216,1984-06-02,4039,110,023,030
36087647,21,F,B,75216,2015-05-03,4039,110,023,030
36490501,36,F,W,75216,2016-12-08,4040,100,023,030
31800815,36,F,H,75216,2012-12-06,4040,100,023,030
39055406,52,F,W,75216,2016-11-08,4040,100,023,030
3905853,42,F,B,75216,1998-11-20,4040,100,023,030
4139784,48,F,B,75216,2002-12-19,4040,100,023,030
3370779,59,F,B,75216,1984-10-18,4040,100,023,030
3972514,35,F,B,75216,2001-09-15,4041,100,023,030
14912732,43,F,H,75216,2008-11-02,4041,100,023,030
4534706,31,F,B,75216,2005-09-29,4041,100,023,030
15185190,65,F,H,75216,2010-03-02,4041,100,023,030
3475824,56,F,B,75216,1980-08-31,4041,100,023,030
4229949,32,F,H,75216,2004-08-07,4041,100,023,030
37957025,21,F,H,75224,2015-11-12,4043,104,023,033
3665344,69,F,B,75224,1988-09-20,4043,104,023,033
3406049,82,F,B,75224,1976-03-31,4043,104,023,033
29212760,50,F,B,75224,2012-05-28,4043,104,023,033
3967658,67,F,H,75224,2000-02-01,4043,104,023,033
4466008,61,F,W,75224,2006-04-02,4043,104,023,033
31831032,31,F,H,75224,2012-11-02,4043,104,023,033
29009369,49,F,B,75216,2011-09-16,4044,104,023,033
20682628,27,F,H,75216,2009-11-23,4044,104,023,033
40916441,23,F,,75224,2018-11-06,4044,104,023,033
4380339,53,F,H,75216,2004-10-31,4044,104,023,033
32633330,63,F,B,75216,2013-11-17,4044,104,023,033
16150815,65,F,W,75216,2008-11-04,4044,104,023,033
4327478,36,F,H,75216,2004-10-24,4046,111,023,033
3499961,64,F,B,75224,1991-11-02,4046,111,023,033
19817934,27,F,H,75216,2018-10-31,4046,111,023,033
40996307,35,F,W,75224,2018-12-11,4046,111,023,033
4218969,33,F,H,75216,2003-08-25,4046,111,023,033
39598398,25,F,H,75216,2017-07-09,4046,111,023,033
3727336,68,F,W,75224,1992-09-20,4046,111,023,033
16105986,55,F,H,75216,2002-08-30,4046,111,023,033
3449912,75,F,B,75224,1980-12-01,4046,111,023,033
20085265,28,F,B,75216,2008-11-04,4047,110,023,030
2331022,61,F,B,75216,2008-10-29,4047,110,023,030
20198470,27,F,B,75216,2009-08-22,4047,110,023,030
28933444,24,F,B,75216,2013-12-20,4047,110,023,030
4645823,58,F,B,75216,2006-02-11,4047,110,023,030
4296781,33,F,H,75216,2004-06-13,4047,110,023,030
19589026,68,F,H,75216,2008-10-31,4047,110,023,030
3427957,69,F,B,75216,1980-12-01,4047,110,023,030
37689125,21,F,H,75249,2015-04-24,4050,111,023,030
37689098,21,F,W,75236,2015-07-12,4050,111,023,030
3815132,59,F,W,75236,1991-09-29,4050,111,023,030
3389708,67,F,B,75249,1983-06-26,4050,111,023,030
39885651,19,F,W,75236,2017-10-26,4050,111,023,030
32765265,22,F,W,75236,2014-02-26,4050,111,023,030
3633963,50,F,B,75249,1996-04-13,4050,111,023,030
3735557,59,F,W,75236,1994-06-17,4050,111,023,030
20750159,57,F,B,75249,2010-07-26,4050,111,023,030
13291204,56,F,B,75236,2010-01-03,4050,111,023,030
4496014,52,F,B,75249,2005-06-17,4050,111,023,030
32765136,23,F,B,75249,2016-07-16,4050,111,023,030
32360690,23,F,W,75236,2013-09-19,4050,111,023,030
20026827,47,F,B,75236,2008-11-04,4052,111,023,030
3697591,44,F,H,75236,1992-06-20,4052,111,023,030
40459079,18,F,,75236,2018-03-28,4052,111,023,030
32355866,32,F,W,75236,2013-09-07,4052,111,023,030
40470669,19,F,,75236,2018-07-14,4052,111,023,030
37160323,23,F,H,75236,2014-05-07,4052,111,023,030
4339396,60,F,A,75236,2005-09-07,4052,111,023,030
19595051,27,F,B,75236,2016-06-23,4052,111,023,030
12671350,58,F,A,75236,2015-09-24,4052,111,023,030
3581621,60,F,B,75236,1987-10-14,4052,111,023,030
41198009,46,F,B,75236,2019-03-22,4052,111,023,030
4464049,34,F,B,75236,2005-06-22,4052,111,023,030
36955390,32,F,B,75236,2014-04-09,4052,111,023,030
2166587,63,F,B,75236,2000-05-04,4052,111,023,030
20245941,28,F,B,75236,2008-11-01,4052,111,023,030
31829788,32,F,W,75236,2012-10-29,4052,111,023,030
31831433,41,F,B,75236,2012-10-28,4052,111,023,030
3779170,53,F,B,75236,1997-10-29,4052,111,023,030
20228643,29,F,H,75211,2008-11-05,4055,104,023,033
3995316,48,F,H,75211,1998-02-07,4055,104,023,033
3580368,83,F,H,75211,1984-10-05,4055,104,023,033
31831617,30,F,H,75211,2012-10-23,4055,104,023,033
37207128,24,F,H,75211,2014-07-05,4055,104,023,033
3691207,56,F,B,75211,1995-05-06,4055,104,023,033
31831945,24,F,H,75233,2012-10-29,4056,104,023,033
39798578,19,F,H,75233,2017-10-26,4056,104,023,033
29059929,59,F,B,75233,2011-03-19,4056,104,023,033
13632718,58,F,B,75233,1988-11-08,4056,104,023,033
3702415,60,F,H,75233,1995-10-06,4056,104,023,033
37692838,22,F,H,75233,2015-08-20,4056,104,023,033
29062423,46,F,H,75233,2011-11-28,4056,104,023,033
3970673,60,F,B,75233,2000-11-07,4056,104,023,033
4071866,33,F,B,75233,2003-07-09,4056,104,023,033
39863858,23,F,H,75233,2017-12-15,4056,104,023,033
41188390,31,F,,75224,2019-03-06,4056,104,023,033
40807247,30,F,H,75233,2018-10-26,4056,104,023,033
4276300,40,F,H,75233,2002-11-05,4056,104,023,033
3358610,61,F,W,75233,1976-05-01,4056,104,023,033
41185359,37,F,W,75233,2019-02-09,4056,104,023,033
3631521,72,F,B,75224,1994-11-08,4056,104,023,033
38447503,21,F,H,75233,2016-08-14,4056,104,023,033
39063630,31,F,H,75224,2016-12-08,4057,104,023,033
3992378,36,F,H,75224,2000-11-07,4057,104,023,033
40931137,38,F,,75224,2019-01-17,4057,104,023,033
39063648,37,F,H,75224,2016-11-02,4058,104,023,033
40443857,32,F,H,75051,2018-02-15,4059,104,009,033
40473601,19,F,,75211,2018-04-20,4060,104,023,033
20026194,28,F,H,75211,2009-02-22,4060,104,023,033
39602412,29,F,B,75211,2017-06-09,4060,104,023,033
3598063,49,F,H,75211,1994-11-08,4060,104,023,033
4296440,44,F,H,75211,2004-04-28,4060,104,023,033
17915576,49,F,B,75211,2007-03-26,4060,104,023,033
37278593,25,F,B,75211,2014-10-25,4060,104,023,033
20420624,27,F,H,75211,2009-09-18,4060,104,023,033
29246850,27,F,B,75211,2012-06-10,4060,104,023,033
4165767,36,F,H,75211,2002-01-19,4060,104,023,033
4279807,33,F,H,75211,2004-05-06,4061,104,023,033
40401848,22,F,,75211,2018-02-22,4061,104,023,033
37087366,47,F,W,75211,2014-07-20,4061,104,023,033
4249291,54,F,B,75211,2003-09-13,4061,104,023,033
3342729,79,F,H,75211,1988-11-08,4061,104,023,033
23849649,26,F,H,75211,2015-06-21,4061,104,023,033
